,time,rho,Isolation Forest,SVM,Autoencoder,Voted,mean
3702,411,4,0,1,0,0,6.99
3703,411,5,0,1,0,0,5.65
3704,411,6,0,1,0,0,4.29
3705,411,7,1,1,1,1,3.05
3706,411,8,0,1,0,0,1.54
3707,411,9,0,1,0,0,0.7
3708,412,1,0,0,0,0,9.57
3709,412,2,0,1,0,0,8.4
3710,412,3,0,1,0,0,7.66
3711,412,4,0,1,0,0,6.74
3712,412,5,0,1,0,0,5.33
3713,412,6,0,1,0,0,4.16
3714,412,7,1,1,0,1,2.88
3715,412,8,0,1,0,0,1.5
3716,412,9,0,1,0,0,0.72
3717,413,1,0,0,0,0,9.63
3718,413,2,0,0,0,0,8.47
3719,413,3,0,1,0,0,7.64
3720,413,4,0,1,0,0,6.53
3721,413,5,0,1,0,0,5.11
3722,413,6,0,1,0,0,4.15
3723,413,7,1,1,1,1,3.01
3724,413,8,0,1,0,0,1.52
3725,413,9,0,1,0,0,0.68
3726,414,1,0,1,0,0,9.32
3727,414,2,0,0,0,0,8.27
3728,414,3,0,1,0,0,7.5
3729,414,4,0,1,0,0,6.39
3730,414,5,0,1,0,0,5.06
3731,414,6,0,0,0,0,4.05
3732,414,7,0,1,0,0,2.62
3733,414,8,0,1,0,0,1.37
3734,414,9,0,1,0,0,0.68
3735,415,1,0,0,0,0,9.46
3736,415,2,0,1,0,0,8.24
3737,415,3,0,1,0,0,7.45
3738,415,4,0,1,0,0,6.39
3739,415,5,0,0,0,0,5.02
3740,415,6,0,0,0,0,3.82
3741,415,7,0,1,0,0,2.39
3742,415,8,0,1,0,0,1.37
3743,415,9,0,1,0,0,0.64
3744,416,1,0,0,0,0,9.52
3745,416,2,0,0,0,0,8.31
3746,416,3,0,1,0,0,7.55
3747,416,4,0,0,0,0,6.65
3748,416,5,0,0,0,0,5.22
3749,416,6,0,1,0,0,3.68
3750,416,7,0,1,0,0,2.15
3751,416,8,0,1,0,0,1.22
3752,416,9,0,1,0,0,0.56
3753,417,1,0,0,0,0,9.45
3754,417,2,0,0,0,0,8.37
3755,417,3,0,0,0,0,7.63
3756,417,4,0,0,0,0,6.71
3757,417,5,0,0,0,0,5.27
3758,417,6,0,1,0,0,3.72
3759,417,7,1,1,0,1,2.2
3760,417,8,1,1,0,1,1.21
3761,417,9,0,1,0,0,0.56
3762,418,1,0,0,0,0,9.66
3763,418,2,0,0,0,0,8.51
3764,418,3,0,0,0,0,7.77
3765,418,4,0,0,0,0,6.8
3766,418,5,0,0,0,0,5.19
3767,418,6,0,1,0,0,3.4
3768,418,7,1,1,0,1,1.84
3769,418,8,1,1,0,1,0.88
3770,418,9,0,1,0,0,0.42
3771,419,1,0,0,0,0,9.65
3772,419,2,0,0,0,0,8.44
3773,419,3,0,0,0,0,7.68
3774,419,4,0,0,0,0,6.69
3775,419,5,0,0,0,0,4.98
3776,419,6,0,1,0,0,3.11
3777,419,7,1,1,0,1,1.58
3778,419,8,0,1,0,0,0.73
3779,419,9,0,1,0,0,0.33
3780,420,1,0,0,0,0,9.76
3781,420,2,0,0,0,0,8.42
3782,420,3,0,0,0,0,7.66
3783,420,4,0,0,0,0,6.68
3784,420,5,0,0,0,0,5.04
3785,420,6,0,1,0,0,3.29
3786,420,7,1,1,0,1,2.01
3787,420,8,1,1,0,1,1.17
3788,420,9,1,1,0,1,0.64
3789,421,1,0,0,0,0,9.74
3790,421,2,0,0,0,0,8.44
3791,421,3,0,0,0,0,7.75
3792,421,4,0,0,0,0,6.93
3793,421,5,0,0,0,0,5.31
3794,421,6,0,1,0,0,3.31
3795,421,7,0,1,0,0,1.79
3796,421,8,0,1,0,0,0.97
3797,421,9,0,1,0,0,0.59
3798,422,1,0,1,0,0,9.97
3799,422,2,0,0,0,0,8.48
3800,422,3,0,0,0,0,7.69
3801,422,4,0,0,0,0,6.86
3802,422,5,0,1,0,0,5.26
3803,422,6,1,1,0,1,3.29
3804,422,7,1,1,0,1,2.13
3805,422,8,0,1,0,0,1.26
3806,422,9,0,1,0,0,0.74
3807,423,1,0,0,0,0,9.55
3808,423,2,0,0,0,0,8.23
3809,423,3,0,0,0,0,7.56
3810,423,4,0,0,0,0,6.58
3811,423,5,0,0,0,0,4.66
3812,423,6,0,1,0,0,3.04
3813,423,7,0,1,0,0,2.25
3814,423,8,0,1,0,0,1.6
3815,423,9,1,1,0,1,0.87
3816,424,1,0,0,0,0,9.75
3817,424,2,0,1,0,0,8.17
3818,424,3,0,0,0,0,7.48
3819,424,4,0,0,0,0,6.79
3820,424,5,0,0,0,0,5.3
3821,424,6,0,1,0,0,3.8
3822,424,7,1,1,0,1,2.66
3823,424,8,1,1,1,1,1.78
3824,424,9,1,1,1,1,1.0
3825,425,1,0,0,0,0,9.49
3826,425,2,0,0,0,0,8.2
3827,425,3,0,1,0,0,7.45
3828,425,4,0,1,0,0,6.35
3829,425,5,0,1,0,0,4.63
3830,425,6,0,1,0,0,3.35
3831,425,7,0,1,0,0,2.55
3832,425,8,1,1,1,1,1.93
3833,425,9,1,1,0,1,1.04
3834,426,1,0,1,0,0,9.34
3835,426,2,0,1,0,0,8.06
3836,426,3,0,0,0,0,7.46
3837,426,4,0,0,0,0,6.69
3838,426,5,0,1,0,0,4.8
3839,426,6,0,1,0,0,2.81
3840,426,7,0,1,0,0,1.78
3841,426,8,0,1,0,0,1.01
3842,426,9,0,0,0,0,0.18
3843,427,1,0,0,0,0,9.48
3844,427,2,0,1,0,0,8.07
3845,427,3,0,0,0,0,7.44
3846,427,4,0,0,0,0,6.8
3847,427,5,0,0,0,0,5.23
3848,427,6,0,1,0,0,3.12
3849,427,7,0,0,0,0,1.8
3850,427,8,0,0,0,0,0.87
3851,427,9,0,0,0,0,0.1
3852,428,1,0,0,0,0,9.66
3853,428,2,0,1,0,0,8.17
3854,428,3,0,0,0,0,7.5
3855,428,4,0,0,0,0,6.69
3856,428,5,0,1,0,0,4.86
3857,428,6,0,1,0,0,3.0
3858,428,7,0,1,0,0,1.82
3859,428,8,0,0,0,0,0.93
3860,428,9,0,0,0,0,0.23
3861,429,1,0,0,0,0,9.43
3862,429,2,0,0,0,0,8.23
3863,429,3,0,0,0,0,7.51
3864,429,4,0,1,0,0,6.45
3865,429,5,0,0,0,0,4.87
3866,429,6,0,0,0,0,3.41
3867,429,7,0,0,0,0,2.31
3868,429,8,0,0,0,0,1.29
3869,429,9,0,0,0,0,0.35
3870,430,1,0,0,0,0,9.41
3871,430,2,0,1,0,0,8.18
3872,430,3,0,0,0,0,7.45
3873,430,4,0,0,0,0,6.28
3874,430,5,0,0,0,0,4.36
3875,430,6,0,0,0,0,2.54
3876,430,7,0,0,0,0,1.5
3877,430,8,0,0,0,0,0.84
3878,430,9,0,0,0,0,0.29
3879,431,1,0,1,0,0,9.36
3880,431,2,0,1,0,0,8.13
3881,431,3,0,1,0,0,7.28
3882,431,4,0,0,0,0,5.96
3883,431,5,0,0,0,0,3.97
3884,431,6,0,0,0,0,2.08
3885,431,7,0,0,0,0,1.12
3886,431,8,0,0,0,0,0.61
3887,431,9,0,0,0,0,0.2
3888,432,1,0,1,0,0,9.36
3889,432,2,0,1,0,0,8.13
3890,432,3,0,1,0,0,7.15
3891,432,4,0,0,0,0,5.69
3892,432,5,0,0,0,0,3.94
3893,432,6,0,0,0,0,2.43
3894,432,7,0,0,0,0,1.46
3895,432,8,0,0,0,0,0.88
3896,432,9,0,0,0,0,0.32
3897,433,1,0,0,0,0,9.4
3898,433,2,0,0,0,0,8.28
3899,433,3,0,0,0,0,7.54
3900,433,4,0,0,0,0,6.37
3901,433,5,0,0,0,0,4.6
3902,433,6,0,0,0,0,3.27
3903,433,7,0,0,0,0,1.96
3904,433,8,0,0,0,0,1.0
3905,433,9,0,1,0,0,0.4
3906,434,1,0,1,0,0,9.37
3907,434,2,0,0,0,0,8.28
3908,434,3,0,0,0,0,7.53
3909,434,4,0,0,0,0,6.44
3910,434,5,0,0,0,0,4.78
3911,434,6,0,0,0,0,3.3
3912,434,7,0,0,0,0,2.02
3913,434,8,0,1,0,0,1.16
3914,434,9,0,1,0,0,0.54
3915,435,1,0,0,0,0,9.43
3916,435,2,0,0,0,0,8.24
3917,435,3,0,0,0,0,7.5
3918,435,4,0,0,0,0,6.44
3919,435,5,0,0,0,0,4.96
3920,435,6,0,0,0,0,3.44
3921,435,7,0,0,0,0,2.26
3922,435,8,0,1,0,0,1.43
3923,435,9,0,1,0,0,0.67
3924,436,1,0,1,0,0,9.35
3925,436,2,0,0,0,0,8.21
3926,436,3,0,0,0,0,7.56
3927,436,4,0,0,0,0,6.54
3928,436,5,0,0,0,0,5.02
3929,436,6,0,0,0,0,3.41
3930,436,7,0,1,0,0,2.28
3931,436,8,0,1,0,0,1.43
3932,436,9,0,1,0,0,0.51
3933,437,1,0,1,0,0,9.34
3934,437,2,0,1,0,0,8.15
3935,437,3,0,0,0,0,7.39
3936,437,4,0,0,0,0,6.2
3937,437,5,0,0,0,0,4.74
3938,437,6,0,0,0,0,3.28
3939,437,7,0,0,0,0,2.21
3940,437,8,0,1,0,0,1.33
3941,437,9,0,1,0,0,0.36
3942,438,1,0,0,0,0,9.51
3943,438,2,0,0,0,0,8.27
3944,438,3,0,1,0,0,7.38
3945,438,4,0,1,0,0,6.24
3946,438,5,0,1,0,0,5.03
3947,438,6,0,1,0,0,3.74
3948,438,7,0,1,0,0,2.5
3949,438,8,0,1,0,0,1.5
3950,438,9,0,1,0,0,0.66
3951,439,1,1,1,0,1,10.06
3952,439,2,0,1,0,0,8.46
3953,439,3,0,0,0,0,7.55
3954,439,4,0,1,0,0,6.46
3955,439,5,0,1,0,0,4.78
3956,439,6,0,1,0,0,3.19
3957,439,7,0,0,0,0,1.86
3958,439,8,0,0,0,0,0.71
3959,439,9,0,0,0,0,-0.03
3960,440,1,0,1,0,0,10.04
3961,440,2,0,1,0,0,8.44
3962,440,3,0,0,0,0,7.53
3963,440,4,0,0,0,0,6.5
3964,440,5,0,1,0,0,5.04
3965,440,6,0,0,0,0,3.43
3966,440,7,0,0,0,0,2.01
3967,440,8,0,0,0,0,0.72
3968,440,9,0,0,0,0,-0.04
3969,441,1,1,1,1,1,10.47
3970,441,2,1,1,1,1,8.83
3971,441,3,0,1,0,0,7.82
3972,441,4,0,1,0,0,6.75
3973,441,5,0,1,0,0,5.33
3974,441,6,0,1,0,0,3.95
3975,441,7,0,0,0,0,2.55
3976,441,8,0,0,0,0,1.22
3977,441,9,0,0,0,0,0.25
3978,442,1,1,1,1,1,10.4
3979,442,2,1,1,1,1,8.77
3980,442,3,0,0,0,0,7.7
3981,442,4,0,1,0,0,6.5
3982,442,5,0,1,0,0,5.3
3983,442,6,1,1,0,1,4.05
3984,442,7,0,0,0,0,2.7
3985,442,8,0,0,0,0,1.21
3986,442,9,0,0,0,0,0.14
3987,443,1,0,1,0,0,9.9
3988,443,2,0,0,0,0,8.4
3989,443,3,0,1,0,0,7.32
3990,443,4,0,1,0,0,5.72
3991,443,5,0,1,0,0,4.42
3992,443,6,0,0,0,0,3.3
3993,443,7,0,0,0,0,2.26
3994,443,8,0,0,0,0,1.01
3995,443,9,0,0,0,0,0.04
3996,444,1,0,1,0,0,9.85
3997,444,2,0,0,0,0,8.47
3998,444,3,0,1,0,0,7.51
3999,444,4,0,1,0,0,5.83
4000,444,5,0,1,0,0,4.42
4001,444,6,0,0,0,0,3.28
4002,444,7,0,0,0,0,2.23
4003,444,8,0,1,0,0,1.03
4004,444,9,0,0,0,0,-0.06
4005,445,1,0,0,0,0,9.7
4006,445,2,0,0,0,0,8.38
4007,445,3,0,0,0,0,7.6
4008,445,4,0,1,0,0,6.2
4009,445,5,0,1,0,0,4.7
4010,445,6,0,0,0,0,3.45
4011,445,7,0,0,0,0,2.36
4012,445,8,0,1,0,0,1.16
4013,445,9,0,1,0,0,0.1
4014,446,1,0,0,0,0,9.5
4015,446,2,0,0,0,0,8.26
4016,446,3,0,0,0,0,7.53
4017,446,4,0,1,0,0,6.39
4018,446,5,0,1,0,0,5.02
4019,446,6,0,0,0,0,3.79
4020,446,7,0,0,0,0,2.59
4021,446,8,0,1,0,0,1.37
4022,446,9,0,0,0,0,0.34
4023,447,1,0,0,0,0,9.63
4024,447,2,0,0,0,0,8.39
4025,447,3,0,0,0,0,7.67
4026,447,4,0,0,0,0,6.85
4027,447,5,0,0,0,0,5.56
4028,447,6,1,1,0,1,4.0
4029,447,7,1,1,0,1,2.47
4030,447,8,0,1,0,0,1.16
4031,447,9,0,0,0,0,0.15
4032,448,1,0,0,0,0,9.65
4033,448,2,0,1,0,0,8.45
4034,448,3,0,0,0,0,7.68
4035,448,4,0,0,0,0,6.84
4036,448,5,0,0,0,0,5.62
4037,448,6,0,1,0,0,3.97
4038,448,7,0,1,0,0,2.17
4039,448,8,0,1,0,0,0.87
4040,448,9,0,0,0,0,0.01
4041,449,1,0,0,0,0,9.75
4042,449,2,0,1,0,0,8.52
4043,449,3,0,0,0,0,7.69
4044,449,4,0,0,0,0,6.64
4045,449,5,0,0,0,0,5.13
4046,449,6,0,0,0,0,3.42
4047,449,7,0,0,0,0,1.6
4048,449,8,0,0,0,0,0.43
4049,449,9,0,0,0,0,-0.21
4050,450,1,0,0,0,0,9.7
4051,450,2,0,1,0,0,8.46
4052,450,3,0,0,0,0,7.66
4053,450,4,0,0,0,0,6.63
4054,450,5,0,0,0,0,5.06
4055,450,6,0,0,0,0,3.38
4056,450,7,0,0,0,0,1.53
4057,450,8,0,0,0,0,0.26
4058,450,9,0,0,0,0,-0.28
4059,451,1,0,0,0,0,9.89
4060,451,2,0,1,0,0,8.54
4061,451,3,0,0,0,0,7.71
4062,451,4,0,0,0,0,6.83
4063,451,5,0,1,0,0,5.38
4064,451,6,0,1,0,0,3.46
4065,451,7,0,0,0,0,1.66
4066,451,8,0,0,0,0,0.39
4067,451,9,0,0,0,0,-0.29
4068,452,1,0,0,0,0,9.62
4069,452,2,0,0,0,0,8.3
4070,452,3,0,0,0,0,7.47
4071,452,4,0,0,0,0,6.42
4072,452,5,0,0,0,0,4.93
4073,452,6,0,1,0,0,3.12
4074,452,7,0,1,0,0,1.55
4075,452,8,0,0,0,0,0.35
4076,452,9,0,0,0,0,-0.35
4077,453,1,0,0,0,0,9.61
4078,453,2,0,0,0,0,8.27
4079,453,3,0,0,0,0,7.5
4080,453,4,0,0,0,0,6.6
4081,453,5,0,1,0,0,4.94
4082,453,6,0,1,0,0,3.23
4083,453,7,0,1,0,0,1.72
4084,453,8,0,0,0,0,0.44
4085,453,9,0,0,0,0,-0.35
4086,454,1,0,0,0,0,9.55
4087,454,2,0,0,0,0,8.26
4088,454,3,0,0,0,0,7.5
4089,454,4,0,0,0,0,6.67
4090,454,5,0,0,0,0,5.24
4091,454,6,0,1,0,0,3.49
4092,454,7,0,1,0,0,2.11
4093,454,8,0,1,0,0,0.81
4094,454,9,0,0,0,0,-0.2
4095,455,1,0,1,0,0,9.54
4096,455,2,0,0,0,0,8.29
4097,455,3,0,0,0,0,7.52
4098,455,4,0,0,0,0,6.68
4099,455,5,0,0,0,0,5.18
4100,455,6,0,1,0,0,3.26
4101,455,7,0,0,0,0,1.6
4102,455,8,0,0,0,0,0.39
4103,455,9,0,0,0,0,-0.36
4104,456,1,0,0,0,0,9.67
4105,456,2,0,0,0,0,8.41
4106,456,3,0,0,0,0,7.52
4107,456,4,0,0,0,0,6.64
4108,456,5,0,0,0,0,5.35
4109,456,6,0,1,0,0,3.41
4110,456,7,0,1,0,0,1.45
4111,456,8,0,0,0,0,0.18
4112,456,9,0,0,0,0,-0.48
4113,457,1,0,0,0,0,9.75
4114,457,2,0,0,0,0,8.37
4115,457,3,0,0,0,0,7.61
4116,457,4,0,0,0,0,6.79
4117,457,5,0,0,0,0,5.31
4118,457,6,0,1,0,0,3.39
4119,457,7,0,1,0,0,1.58
4120,457,8,0,1,0,0,0.37
4121,457,9,0,0,0,0,-0.28
4122,458,1,0,0,0,0,9.57
4123,458,2,0,0,0,0,8.19
4124,458,3,0,0,0,0,7.42
4125,458,4,0,0,0,0,6.6
4126,458,5,0,1,0,0,5.18
4127,458,6,1,1,0,1,3.36
4128,458,7,1,1,0,1,1.56
4129,458,8,0,1,0,0,0.26
4130,458,9,0,1,0,0,-0.39
4131,459,1,0,1,0,0,9.43
4132,459,2,0,1,0,0,8.1
4133,459,3,0,0,0,0,7.41
4134,459,4,0,0,0,0,6.74
4135,459,5,0,0,0,0,5.61
4136,459,6,0,1,0,0,4.13
4137,459,7,0,1,0,0,2.21
4138,459,8,0,1,0,0,0.64
4139,459,9,0,0,0,0,-0.27
4140,460,1,0,1,0,0,9.45
4141,460,2,0,1,0,0,8.08
4142,460,3,0,1,0,0,7.36
4143,460,4,0,0,0,0,6.65
4144,460,5,0,0,0,0,5.53
4145,460,6,0,1,0,0,4.05
4146,460,7,1,1,0,1,2.22
4147,460,8,0,1,0,0,0.59
4148,460,9,0,1,0,0,-0.43
4149,461,1,1,1,1,1,9.07
4150,461,2,1,1,1,1,7.94
4151,461,3,0,1,0,0,7.29
4152,461,4,0,0,0,0,6.66
4153,461,5,0,0,0,0,5.67
4154,461,6,0,1,0,0,4.3
4155,461,7,1,1,0,1,2.39
4156,461,8,0,1,0,0,0.59
4157,461,9,0,0,0,0,-0.38
4158,462,1,0,1,0,0,9.89
4159,462,2,0,1,0,0,8.58
4160,462,3,0,0,0,0,7.77
4161,462,4,0,0,0,0,6.94
4162,462,5,0,0,0,0,5.55
4163,462,6,0,0,0,0,3.64
4164,462,7,0,1,0,0,2.01
4165,462,8,0,1,0,0,0.96
4166,462,9,0,1,0,0,0.33
4167,463,1,0,0,0,0,9.49
4168,463,2,0,0,0,0,8.33
4169,463,3,0,0,0,0,7.64
4170,463,4,0,0,0,0,6.92
4171,463,5,0,0,0,0,5.72
4172,463,6,0,1,0,0,3.87
4173,463,7,1,1,0,1,2.27
4174,463,8,1,1,0,1,1.17
4175,463,9,0,1,0,0,0.49
4176,464,1,0,0,0,0,9.49
4177,464,2,0,0,0,0,8.29
4178,464,3,0,0,0,0,7.62
4179,464,4,0,0,0,0,6.87
4180,464,5,0,0,0,0,5.48
4181,464,6,0,1,0,0,3.43
4182,464,7,1,1,0,1,1.86
4183,464,8,1,1,0,1,1.02
4184,464,9,0,1,0,0,0.46
4185,465,1,0,0,0,0,9.75
4186,465,2,0,1,0,0,8.57
4187,465,3,0,1,0,0,7.82
4188,465,4,0,0,0,0,6.9
4189,465,5,0,0,0,0,5.41
4190,465,6,0,0,0,0,3.98
4191,465,7,1,1,0,1,2.47
4192,465,8,1,1,0,1,1.2
4193,465,9,0,1,0,0,0.43
4194,466,1,0,0,0,0,9.78
4195,466,2,0,1,0,0,8.56
4196,466,3,0,1,0,0,7.83
4197,466,4,0,0,0,0,6.79
4198,466,5,0,0,0,0,4.83
4199,466,6,0,0,0,0,3.0
4200,466,7,0,0,0,0,1.54
4201,466,8,0,0,0,0,0.84
4202,466,9,0,1,0,0,0.37
4203,467,1,0,1,0,0,9.96
4204,467,2,0,1,0,0,8.7
4205,467,3,0,1,0,0,7.99
4206,467,4,0,1,0,0,7.14
4207,467,5,0,0,0,0,5.26
4208,467,6,0,1,0,0,3.3
4209,467,7,0,1,0,0,1.72
4210,467,8,0,0,0,0,0.87
4211,467,9,0,1,0,0,0.41
4212,468,1,0,1,0,0,9.87
4213,468,2,1,1,1,1,8.8
4214,468,3,1,1,1,1,8.13
4215,468,4,0,1,0,0,7.33
4216,468,5,0,0,0,0,5.63
4217,468,6,0,1,0,0,3.55
4218,468,7,0,1,0,0,1.94
4219,468,8,0,1,0,0,1.12
4220,468,9,1,1,0,1,0.68
4221,469,1,0,1,0,0,9.87
4222,469,2,1,1,1,1,8.79
4223,469,3,0,1,1,1,8.07
4224,469,4,0,1,0,0,7.22
4225,469,5,0,0,0,0,5.44
4226,469,6,0,1,0,0,3.49
4227,469,7,1,1,0,1,2.01
4228,469,8,1,1,0,1,1.13
4229,469,9,1,1,0,1,0.55
4230,470,1,0,1,0,0,10.11
4231,470,2,1,1,1,1,8.7
4232,470,3,0,1,0,0,7.93
4233,470,4,0,1,0,0,7.1
4234,470,5,0,0,0,0,5.43
4235,470,6,0,1,0,0,3.34
4236,470,7,1,1,0,1,1.94
4237,470,8,0,1,0,0,1.08
4238,470,9,0,1,0,0,0.4
4239,471,1,0,1,0,0,10.06
4240,471,2,1,1,1,1,8.65
4241,471,3,0,1,0,0,7.92
4242,471,4,0,1,0,0,6.95
4243,471,5,0,1,0,0,5.04
4244,471,6,0,1,0,0,2.86
4245,471,7,0,1,0,0,1.6
4246,471,8,0,1,0,0,0.81
4247,471,9,0,1,0,0,0.23
4248,472,1,0,0,0,0,9.8
4249,472,2,1,1,0,1,8.53
4250,472,3,0,1,0,0,7.86
4251,472,4,0,1,0,0,7.02
4252,472,5,0,1,0,0,5.1
4253,472,6,0,1,0,0,2.72
4254,472,7,0,1,0,0,1.33
4255,472,8,0,1,0,0,0.75
4256,472,9,0,1,0,0,0.3
4257,473,1,0,1,0,0,9.91
4258,473,2,0,1,0,0,8.49
4259,473,3,0,1,0,0,7.79
4260,473,4,0,1,0,0,6.91
4261,473,5,0,1,0,0,5.22
4262,473,6,0,1,0,0,3.56
4263,473,7,1,1,0,1,2.21
4264,473,8,0,1,0,0,1.23
4265,473,9,0,1,0,0,0.59
4266,474,1,0,1,0,0,10.04
4267,474,2,1,1,1,1,8.76
4268,474,3,0,1,0,0,8.06
4269,474,4,0,1,0,0,7.42
4270,474,5,0,1,0,0,6.2
4271,474,6,0,1,0,0,4.12
4272,474,7,0,1,0,0,2.14
4273,474,8,0,1,0,0,1.13
4274,474,9,0,1,0,0,0.41
4275,475,1,0,0,0,0,9.81
4276,475,2,0,1,0,0,8.61
4277,475,3,0,1,0,0,7.95
4278,475,4,0,1,0,0,7.32
4279,475,5,0,0,0,0,5.91
4280,475,6,0,1,0,0,3.63
4281,475,7,0,1,0,0,1.91
4282,475,8,0,1,0,0,1.05
4283,475,9,0,1,0,0,0.31
4284,476,1,0,0,0,0,9.63
4285,476,2,0,1,0,0,8.34
4286,476,3,0,1,0,0,7.71
4287,476,4,0,0,0,0,6.58
4288,476,5,0,0,0,0,4.24
4289,476,6,0,0,0,0,2.21
4290,476,7,0,0,0,0,1.19
4291,476,8,0,0,0,0,0.43
4292,476,9,0,0,0,0,-0.11
4293,477,1,0,1,0,0,9.93
4294,477,2,0,1,0,0,8.59
4295,477,3,0,1,0,0,7.91
4296,477,4,0,0,0,0,7.13
4297,477,5,0,0,0,0,5.4
4298,477,6,0,0,0,0,3.07
4299,477,7,0,0,0,0,1.18
4300,477,8,0,0,0,0,0.33
4301,477,9,0,0,0,0,-0.17
4302,478,1,0,0,0,0,9.8
4303,478,2,0,0,0,0,8.45
4304,478,3,0,0,0,0,7.78
4305,478,4,0,0,0,0,6.79
4306,478,5,0,0,0,0,4.55
4307,478,6,0,0,0,0,2.42
4308,478,7,0,0,0,0,1.1
4309,478,8,0,0,0,0,0.21
4310,478,9,0,0,0,0,-0.31
4311,479,1,0,0,0,0,9.56
4312,479,2,0,0,0,0,8.37
4313,479,3,0,0,0,0,7.78
4314,479,4,0,0,0,0,6.79
4315,479,5,0,0,0,0,4.41
4316,479,6,0,0,0,0,2.36
4317,479,7,0,0,0,0,1.11
4318,479,8,0,0,0,0,0.21
4319,479,9,0,0,0,0,-0.31
4320,480,1,0,0,0,0,9.52
4321,480,2,0,0,0,0,8.42
4322,480,3,0,1,0,0,7.86
4323,480,4,0,0,0,0,6.97
4324,480,5,0,0,0,0,4.77
4325,480,6,0,0,0,0,2.59
4326,480,7,0,0,0,0,1.2
4327,480,8,0,0,0,0,0.23
4328,480,9,0,0,0,0,-0.34
4329,481,1,0,0,0,0,9.48
4330,481,2,0,0,0,0,8.37
4331,481,3,0,1,0,0,7.85
4332,481,4,0,0,0,0,7.18
4333,481,5,0,0,0,0,5.58
4334,481,6,0,0,0,0,3.74
4335,481,7,1,1,0,1,1.84
4336,481,8,0,1,0,0,0.42
4337,481,9,0,0,0,0,-0.31
4338,482,1,0,0,0,0,9.46
4339,482,2,0,0,0,0,8.37
4340,482,3,0,1,0,0,7.84
4341,482,4,0,1,0,0,7.27
4342,482,5,0,0,0,0,5.8
4343,482,6,0,0,0,0,3.88
4344,482,7,1,1,0,1,1.74
4345,482,8,0,1,0,0,0.22
4346,482,9,0,0,0,0,-0.37
4347,483,1,0,0,0,0,9.78
4348,483,2,0,1,0,0,8.65
4349,483,3,0,1,0,0,8.02
4350,483,4,0,1,0,0,7.42
4351,483,5,0,1,0,0,6.05
4352,483,6,0,0,0,0,4.07
4353,483,7,1,1,0,1,1.71
4354,483,8,0,0,0,0,0.07
4355,483,9,0,0,0,0,-0.4
4356,484,1,0,1,0,0,9.95
4357,484,2,0,1,0,0,8.66
4358,484,3,0,1,0,0,8.0
4359,484,4,0,1,0,0,7.38
4360,484,5,0,0,0,0,5.87
4361,484,6,0,1,0,0,3.55
4362,484,7,0,1,0,0,1.14
4363,484,8,0,0,0,0,-0.08
4364,484,9,0,0,0,0,-0.38
4365,485,1,1,1,1,1,10.2
4366,485,2,1,1,1,1,8.8
4367,485,3,0,1,0,0,8.04
4368,485,4,0,1,0,0,7.38
4369,485,5,0,1,0,0,5.83
4370,485,6,0,1,0,0,3.61
4371,485,7,0,1,0,0,1.38
4372,485,8,0,0,0,0,0.09
4373,485,9,0,0,0,0,-0.3
4374,486,1,0,1,0,0,10.0
4375,486,2,0,1,0,0,8.72
4376,486,3,0,1,0,0,7.99
4377,486,4,0,1,0,0,7.39
4378,486,5,1,1,0,1,6.26
4379,486,6,1,1,0,1,4.4
4380,486,7,1,1,0,1,2.19
4381,486,8,0,0,0,0,0.55
4382,486,9,0,0,0,0,-0.13
4383,487,1,1,1,1,1,10.23
4384,487,2,1,1,1,1,8.82
4385,487,3,0,1,0,0,8.01
4386,487,4,0,1,0,0,7.39
4387,487,5,1,1,1,1,6.32
4388,487,6,0,1,0,0,4.22
4389,487,7,0,1,0,0,1.93
4390,487,8,0,0,0,0,0.68
4391,487,9,0,0,0,0,0.01
4392,488,1,0,1,0,0,9.97
4393,488,2,0,1,0,0,8.67
4394,488,3,0,1,0,0,8.0
4395,488,4,0,1,0,0,7.4
4396,488,5,0,0,0,0,5.99
4397,488,6,0,1,0,0,3.23
4398,488,7,0,1,0,0,1.39
4399,488,8,0,0,0,0,0.49
4400,488,9,0,0,0,0,-0.05
4401,489,1,0,0,0,0,9.44
4402,489,2,0,0,0,0,8.45
4403,489,3,0,1,0,0,7.85
4404,489,4,0,1,0,0,7.2
4405,489,5,0,0,0,0,5.84
4406,489,6,0,1,0,0,3.75
4407,489,7,1,1,0,1,2.27
4408,489,8,0,1,0,0,0.84
4409,489,9,0,0,0,0,-0.06
4410,490,1,0,1,0,0,9.28
4411,490,2,0,0,0,0,8.37
4412,490,3,0,0,0,0,7.83
4413,490,4,0,0,0,0,7.18
4414,490,5,0,0,0,0,5.86
4415,490,6,0,1,0,0,3.89
4416,490,7,1,1,0,1,2.56
4417,490,8,1,1,0,1,1.29
4418,490,9,0,1,0,0,0.27
4419,491,1,0,1,0,0,9.28
4420,491,2,0,0,0,0,8.32
4421,491,3,0,0,0,0,7.79
4422,491,4,0,0,0,0,7.13
4423,491,5,0,0,0,0,5.48
4424,491,6,0,0,0,0,3.52
4425,491,7,0,1,0,0,2.06
4426,491,8,0,0,0,0,0.84
4427,491,9,0,0,0,0,0.07
4428,492,1,0,0,0,0,9.4
4429,492,2,0,0,0,0,8.4
4430,492,3,0,1,0,0,7.87
4431,492,4,0,1,0,0,7.28
4432,492,5,0,0,0,0,5.64
4433,492,6,0,0,0,0,3.37
4434,492,7,0,0,0,0,1.43
