time,rho,Isolation Forest,SVM,Autoencoder,Voted
4632,9,0,1,0,0
4633,1,1,1,1,1
4633,2,0,1,0,0
4633,3,0,0,0,0
4633,4,0,1,0,0
4633,5,1,1,0,1
4633,6,0,1,0,0
4633,7,0,1,0,0
4633,8,0,1,0,0
4633,9,0,1,0,0
4634,1,0,1,0,0
4634,2,0,0,0,0
4634,3,0,0,0,0
4634,4,0,1,0,0
4634,5,0,1,0,0
4634,6,0,0,0,0
4634,7,0,0,0,0
4634,8,0,1,0,0
4634,9,0,1,0,0
4635,1,0,1,0,0
4635,2,0,1,0,0
4635,3,0,1,0,0
4635,4,0,1,0,0
4635,5,0,1,0,0
4635,6,0,1,0,0
4635,7,0,1,0,0
4635,8,0,1,0,0
4635,9,0,1,0,0
4636,1,0,1,0,0
4636,2,0,1,0,0
4636,3,0,1,0,0
4636,4,0,1,0,0
4636,5,0,1,0,0
4636,6,1,1,0,1
4636,7,0,1,0,0
4636,8,0,1,0,0
4636,9,0,1,0,0
4637,1,0,0,0,0
4637,2,0,1,0,0
4637,3,0,1,0,0
4637,4,0,1,0,0
4637,5,0,1,0,0
4637,6,0,1,0,0
4637,7,0,1,0,0
4637,8,0,1,0,0
4637,9,0,1,0,0
4638,1,0,0,0,0
4638,2,0,0,0,0
4638,3,0,0,0,0
4638,4,0,0,0,0
4638,5,0,0,0,0
4638,6,0,1,0,0
4638,7,0,0,0,0
4638,8,0,0,0,0
4638,9,0,0,0,0
4639,1,0,0,0,0
4639,2,0,0,0,0
4639,3,0,0,0,0
4639,4,0,0,0,0
4639,5,0,0,0,0
4639,6,0,0,0,0
4639,7,0,1,0,0
4639,8,1,1,0,1
4639,9,0,1,0,0
4640,1,0,0,0,0
4640,2,0,0,0,0
4640,3,0,0,0,0
4640,4,0,0,0,0
4640,5,0,0,0,0
4640,6,0,1,0,0
4640,7,0,1,0,0
4640,8,0,1,0,0
4640,9,0,1,0,0
4641,1,0,0,0,0
4641,2,0,0,0,0
4641,3,0,0,0,0
4641,4,0,0,0,0
4641,5,0,1,0,0
4641,6,0,1,1,1
4641,7,0,1,0,0
4641,8,0,1,0,0
4641,9,0,1,0,0
4642,1,0,0,0,0
4642,2,0,0,0,0
4642,3,0,0,0,0
4642,4,0,0,0,0
4642,5,0,0,0,0
4642,6,0,0,0,0
4642,7,0,1,1,1
4642,8,1,1,0,1
4642,9,0,1,0,0
4643,1,0,1,0,0
4643,2,1,1,1,1
4643,3,0,1,0,0
4643,4,0,0,0,0
4643,5,0,0,0,0
4643,6,0,0,0,0
4643,7,0,1,1,1
4643,8,0,1,0,0
4643,9,0,0,0,0
4644,1,0,0,0,0
4644,2,0,1,0,0
4644,3,0,0,0,0
4644,4,0,0,0,0
4644,5,0,0,0,0
4644,6,0,0,0,0
4644,7,0,1,0,0
4644,8,0,1,0,0
4644,9,0,0,0,0
4645,1,0,0,0,0
4645,2,0,0,0,0
4645,3,0,0,0,0
4645,4,0,0,0,0
4645,5,0,0,0,0
4645,6,0,0,0,0
4645,7,0,0,0,0
4645,8,0,0,0,0
4645,9,0,0,0,0
4646,1,0,1,0,0
4646,2,0,0,0,0
4646,3,0,1,0,0
4646,4,0,0,0,0
4646,5,0,0,0,0
4646,6,0,1,0,0
4646,7,1,1,1,1
4646,8,0,1,0,0
4646,9,0,0,0,0
4647,1,0,0,0,0
4647,2,0,0,0,0
4647,3,0,0,0,0
4647,4,0,0,0,0
4647,5,0,0,0,0
4647,6,0,0,0,0
4647,7,0,1,0,0
4647,8,0,0,0,0
4647,9,0,0,0,0
4648,1,1,1,0,1
4648,2,0,1,0,0
4648,3,0,0,0,0
4648,4,0,0,0,0
4648,5,0,0,0,0
4648,6,0,0,0,0
4648,7,0,0,0,0
4648,8,0,0,0,0
4648,9,0,0,0,0
4649,1,0,0,0,0
4649,2,0,0,0,0
4649,3,0,0,0,0
4649,4,0,0,0,0
4649,5,0,0,0,0
4649,6,0,0,0,0
4649,7,0,0,0,0
4649,8,0,0,0,0
4649,9,0,0,0,0
4650,1,0,0,0,0
4650,2,0,0,0,0
4650,3,0,0,0,0
4650,4,0,0,0,0
4650,5,0,0,0,0
4650,6,0,0,0,0
4650,7,0,0,0,0
4650,8,0,0,0,0
4650,9,0,0,0,0
4651,1,0,0,0,0
4651,2,0,0,0,0
4651,3,0,1,0,0
4651,4,0,0,0,0
4651,5,0,0,0,0
4651,6,0,1,0,0
4651,7,0,0,0,0
4651,8,0,0,0,0
4651,9,0,0,0,0
4652,1,0,1,0,0
4652,2,0,0,0,0
4652,3,0,0,0,0
4652,4,0,0,0,0
4652,5,0,0,0,0
4652,6,0,1,0,0
4652,7,0,0,0,0
4652,8,0,0,0,0
4652,9,0,0,0,0
4653,1,1,1,0,1
4653,2,1,1,1,1
4653,3,0,1,0,0
4653,4,0,1,0,0
4653,5,0,1,0,0
4653,6,0,0,0,0
4653,7,0,0,0,0
4653,8,0,0,0,0
4653,9,0,0,0,0
4654,1,0,1,0,0
4654,2,0,0,0,0
4654,3,0,0,0,0
4654,4,0,0,0,0
4654,5,0,0,0,0
4654,6,0,1,0,0
4654,7,0,1,0,0
4654,8,0,0,0,0
4654,9,0,0,0,0
4655,1,0,1,0,0
4655,2,0,0,0,0
4655,3,0,0,0,0
4655,4,0,0,0,0
4655,5,0,0,0,0
4655,6,0,1,0,0
4655,7,0,1,0,0
4655,8,0,1,0,0
4655,9,0,1,0,0
4656,1,0,1,0,0
4656,2,0,0,0,0
4656,3,0,1,0,0
4656,4,0,1,0,0
4656,5,0,1,0,0
4656,6,0,1,0,0
4656,7,0,1,0,0
4656,8,0,1,0,0
4656,9,0,0,0,0
4657,1,0,0,0,0
4657,2,0,0,0,0
4657,3,0,0,0,0
4657,4,0,1,0,0
4657,5,0,1,0,0
4657,6,0,1,0,0
4657,7,0,1,0,0
4657,8,0,1,0,0
4657,9,0,0,0,0
4658,1,0,0,0,0
4658,2,0,0,0,0
4658,3,0,0,0,0
4658,4,0,1,0,0
4658,5,0,1,0,0
4658,6,0,1,0,0
4658,7,0,0,0,0
4658,8,0,0,0,0
4658,9,0,0,0,0
4659,1,0,0,0,0
4659,2,0,0,0,0
4659,3,0,1,0,0
4659,4,0,1,0,0
4659,5,0,1,0,0
4659,6,0,0,0,0
4659,7,0,0,0,0
4659,8,0,0,0,0
4659,9,0,0,0,0
4660,1,0,0,0,0
4660,2,0,1,0,0
4660,3,0,0,0,0
4660,4,0,1,0,0
4660,5,0,1,0,0
4660,6,0,0,0,0
4660,7,0,0,0,0
4660,8,0,0,0,0
4660,9,0,0,0,0
4661,1,0,0,0,0
4661,2,0,0,0,0
4661,3,0,0,0,0
4661,4,0,1,0,0
4661,5,0,1,0,0
4661,6,0,0,0,0
4661,7,0,0,0,0
4661,8,0,0,0,0
4661,9,0,0,0,0
4662,1,0,0,0,0
4662,2,0,0,0,0
4662,3,0,0,0,0
4662,4,0,1,0,0
4662,5,0,0,0,0
4662,6,0,0,0,0
4662,7,0,0,0,0
4662,8,0,0,0,0
4662,9,0,0,0,0
4663,1,0,0,0,0
4663,2,0,0,0,0
4663,3,0,0,0,0
4663,4,0,0,0,0
4663,5,0,0,0,0
4663,6,0,0,0,0
4663,7,0,0,0,0
4663,8,0,0,0,0
4663,9,0,0,0,0
4664,1,0,1,0,0
4664,2,0,0,0,0
4664,3,0,1,0,0
4664,4,0,0,0,0
4664,5,0,0,0,0
4664,6,0,0,0,0
4664,7,0,0,0,0
4664,8,0,0,0,0
4664,9,0,1,0,0
4665,1,0,0,0,0
4665,2,0,0,0,0
4665,3,0,0,0,0
4665,4,0,0,0,0
4665,5,0,0,0,0
4665,6,0,0,0,0
4665,7,0,0,0,0
4665,8,0,1,0,0
4665,9,0,1,0,0
4666,1,0,1,0,0
4666,2,0,0,0,0
4666,3,0,1,0,0
4666,4,0,0,0,0
4666,5,0,0,0,0
4666,6,0,0,0,0
4666,7,0,0,0,0
4666,8,0,1,0,0
4666,9,1,1,1,1
4667,1,0,1,0,0
4667,2,0,0,0,0
4667,3,0,0,0,0
4667,4,0,0,0,0
4667,5,0,0,0,0
4667,6,0,0,0,0
4667,7,0,0,0,0
4667,8,0,1,0,0
4667,9,0,1,0,0
4668,1,0,1,0,0
4668,2,0,0,0,0
4668,3,0,0,0,0
4668,4,0,0,0,0
4668,5,0,0,0,0
4668,6,0,0,0,0
4668,7,0,0,0,0
4668,8,0,1,0,0
4668,9,1,1,0,1
4669,1,0,1,0,0
4669,2,0,0,0,0
4669,3,0,1,0,0
4669,4,0,1,0,0
4669,5,0,0,0,0
4669,6,0,0,0,0
4669,7,0,0,0,0
4669,8,0,1,0,0
4669,9,0,1,0,0
4670,1,0,1,0,0
4670,2,0,0,0,0
4670,3,0,0,0,0
4670,4,0,0,0,0
4670,5,0,0,0,0
4670,6,0,0,0,0
4670,7,0,1,0,0
4670,8,1,1,1,1
4670,9,1,1,1,1
4671,1,0,0,0,0
4671,2,0,0,0,0
4671,3,0,0,0,0
4671,4,0,0,0,0
4671,5,0,0,0,0
4671,6,0,0,0,0
4671,7,0,1,0,0
4671,8,0,1,0,0
4671,9,0,1,0,0
4672,1,0,0,0,0
4672,2,0,0,0,0
4672,3,0,0,0,0
4672,4,0,0,0,0
4672,5,0,0,0,0
4672,6,0,0,0,0
4672,7,0,0,0,0
4672,8,1,1,1,1
4672,9,1,1,1,1
4673,1,0,0,0,0
4673,2,0,0,0,0
4673,3,0,0,0,0
4673,4,0,0,0,0
4673,5,0,0,0,0
4673,6,0,0,0,0
4673,7,0,0,0,0
4673,8,1,1,1,1
4673,9,1,1,1,1
4674,1,0,0,0,0
4674,2,0,1,0,0
4674,3,0,1,0,0
4674,4,0,0,0,0
4674,5,0,0,0,0
4674,6,0,1,0,0
4674,7,0,0,0,0
4674,8,0,0,0,0
4674,9,0,1,0,0
4675,1,0,0,0,0
4675,2,0,0,0,0
4675,3,0,0,0,0
4675,4,0,0,0,0
4675,5,0,1,0,0
4675,6,0,1,0,0
4675,7,0,1,0,0
4675,8,0,1,0,0
4675,9,0,1,0,0
4676,1,0,1,0,0
4676,2,0,0,0,0
4676,3,0,0,0,0
4676,4,0,0,0,0
4676,5,0,0,0,0
4676,6,0,1,0,0
4676,7,0,1,0,0
4676,8,0,1,0,0
4676,9,0,1,0,0
4677,1,0,0,0,0
4677,2,0,0,0,0
4677,3,0,0,0,0
4677,4,0,0,0,0
4677,5,0,0,0,0
4677,6,0,0,0,0
4677,7,0,1,0,0
4677,8,0,1,0,0
4677,9,0,1,0,0
4678,1,0,1,0,0
4678,2,0,0,0,0
4678,3,0,0,0,0
4678,4,0,0,0,0
4678,5,0,1,0,0
4678,6,1,1,0,1
4678,7,0,1,0,0
4678,8,0,1,0,0
4678,9,0,0,0,0
4679,1,0,0,0,0
4679,2,0,0,0,0
4679,3,0,0,0,0
4679,4,0,0,0,0
4679,5,0,0,0,0
4679,6,0,1,0,0
4679,7,0,1,0,0
4679,8,0,1,0,0
4679,9,0,1,0,0
4680,1,0,1,0,0
4680,2,0,0,0,0
4680,3,0,0,0,0
4680,4,0,0,0,0
4680,5,0,0,0,0
4680,6,0,1,0,0
4680,7,0,1,0,0
4680,8,0,1,0,0
4680,9,0,0,0,0
4681,1,0,1,0,0
4681,2,0,0,0,0
4681,3,0,0,0,0
4681,4,0,0,0,0
4681,5,0,0,0,0
4681,6,0,1,0,0
4681,7,0,1,0,0
4681,8,0,1,0,0
4681,9,0,1,0,0
4682,1,1,1,0,1
4682,2,0,0,0,0
4682,3,0,0,0,0
4682,4,0,0,0,0
4682,5,0,0,0,0
4682,6,0,0,0,0
4682,7,0,1,0,0
4682,8,0,1,0,0
4682,9,0,1,0,0
4683,1,0,1,0,0
4683,2,0,0,0,0
4683,3,0,1,0,0
4683,4,0,0,0,0
4683,5,0,0,0,0
4683,6,0,1,0,0
4683,7,0,1,0,0
4683,8,0,1,0,0
4683,9,0,1,0,0
4684,1,0,1,0,0
4684,2,0,1,0,0
4684,3,0,1,0,0
4684,4,0,0,0,0
4684,5,0,0,0,0
4684,6,0,1,0,0
4684,7,0,1,0,0
4684,8,0,1,0,0
4684,9,0,1,0,0
4685,1,0,1,0,0
4685,2,0,0,0,0
4685,3,0,1,0,0
4685,4,0,0,0,0
4685,5,0,0,0,0
4685,6,0,1,0,0
4685,7,0,1,0,0
4685,8,0,1,0,0
4685,9,0,0,0,0
4686,1,0,1,0,0
4686,2,0,0,0,0
4686,3,0,0,0,0
4686,4,0,0,0,0
4686,5,0,0,0,0
4686,6,0,1,0,0
4686,7,0,1,0,0
4686,8,0,0,0,0
4686,9,0,0,0,0
4687,1,0,1,0,0
4687,2,0,0,0,0
4687,3,0,0,0,0
4687,4,0,0,0,0
4687,5,0,0,0,0
4687,6,0,1,0,0
4687,7,0,1,0,0
4687,8,0,0,0,0
4687,9,0,0,0,0
4688,1,0,1,0,0
4688,2,0,0,0,0
4688,3,0,0,0,0
4688,4,0,0,0,0
4688,5,0,0,0,0
4688,6,0,1,0,0
4688,7,0,1,0,0
4688,8,0,0,0,0
4688,9,0,0,0,0
4689,1,0,1,0,0
4689,2,0,0,0,0
4689,3,0,0,0,0
4689,4,0,0,0,0
4689,5,0,1,0,0
4689,6,0,1,0,0
4689,7,0,1,0,0
4689,8,0,0,0,0
4689,9,0,0,0,0
4690,1,0,1,0,0
4690,2,0,1,0,0
4690,3,0,0,0,0
4690,4,0,0,0,0
4690,5,0,1,0,0
4690,6,1,1,0,1
4690,7,0,1,0,0
4690,8,0,0,0,0
4690,9,0,0,0,0
4691,1,0,1,0,0
4691,2,0,1,0,0
4691,3,0,0,0,0
4691,4,0,0,0,0
4691,5,0,1,0,0
4691,6,0,1,0,0
4691,7,0,1,0,0
4691,8,0,0,0,0
4691,9,0,0,0,0
4692,1,1,1,1,1
4692,2,0,1,0,0
4692,3,0,0,0,0
4692,4,0,1,0,0
4692,5,0,1,0,0
4692,6,0,1,0,0
4692,7,0,0,0,0
4692,8,0,0,0,0
4692,9,0,0,0,0
4693,1,1,1,1,1
4693,2,0,1,0,0
4693,3,0,0,0,0
4693,4,0,0,0,0
4693,5,0,1,0,0
4693,6,0,1,0,0
4693,7,0,0,0,0
4693,8,0,0,0,0
4693,9,0,1,0,0
4694,1,1,1,1,1
4694,2,0,1,0,0
4694,3,0,0,0,0
4694,4,0,0,0,0
4694,5,0,0,0,0
4694,6,0,0,0,0
4694,7,0,0,0,0
4694,8,1,1,1,1
4694,9,1,1,1,1
4695,1,1,1,1,1
4695,2,0,1,0,0
4695,3,0,0,0,0
4695,4,0,0,0,0
4695,5,0,1,0,0
4695,6,1,1,1,1
4695,7,1,1,1,1
4695,8,1,1,1,1
4695,9,1,1,1,1
4696,1,1,1,1,1
4696,2,0,1,0,0
4696,3,0,0,0,0
4696,4,0,1,0,0
4696,5,1,1,0,1
4696,6,1,1,1,1
4696,7,1,1,1,1
4696,8,1,1,1,1
4696,9,1,1,1,1
4697,1,1,1,1,1
4697,2,0,1,0,0
4697,3,0,0,0,0
4697,4,0,1,0,0
4697,5,1,1,0,1
4697,6,1,1,1,1
4697,7,0,1,0,0
4697,8,0,0,0,0
4697,9,0,0,0,0
4698,1,1,1,1,1
4698,2,0,1,0,0
4698,3,0,0,0,0
4698,4,0,0,0,0
4698,5,0,1,0,0
4698,6,1,1,0,1
4698,7,0,1,0,0
4698,8,0,0,0,0
4698,9,0,0,0,0
4699,1,0,1,0,0
4699,2,0,0,0,0
4699,3,0,0,0,0
4699,4,0,0,0,0
4699,5,0,1,0,0
4699,6,1,1,0,1
4699,7,0,1,0,0
4699,8,0,0,0,0
4699,9,0,0,0,0
4700,1,0,0,0,0
4700,2,0,0,0,0
4700,3,0,0,0,0
4700,4,0,0,0,0
4700,5,0,1,0,0
4700,6,0,1,0,0
4700,7,0,0,0,0
4700,8,0,0,0,0
4700,9,0,0,0,0
4701,1,0,0,0,0
4701,2,0,0,0,0
4701,3,0,0,0,0
4701,4,0,0,0,0
4701,5,0,1,0,0
4701,6,0,0,0,0
4701,7,0,0,0,0
4701,8,0,0,0,0
4701,9,0,0,0,0
4702,1,0,0,0,0
4702,2,0,0,0,0
4702,3,0,0,0,0
4702,4,0,0,0,0
4702,5,0,0,0,0
4702,6,0,1,0,0
4702,7,0,1,0,0
4702,8,0,0,0,0
4702,9,0,1,0,0
4703,1,0,0,0,0
4703,2,0,0,0,0
4703,3,0,0,0,0
4703,4,0,0,0,0
4703,5,0,1,0,0
4703,6,0,1,0,0
4703,7,0,1,0,0
4703,8,0,1,0,0
4703,9,0,1,0,0
4704,1,0,0,0,0
4704,2,0,0,0,0
4704,3,0,0,0,0
4704,4,0,0,0,0
4704,5,0,0,0,0
4704,6,0,0,0,0
4704,7,0,0,0,0
4704,8,0,0,0,0
4704,9,0,0,0,0
4705,1,0,1,0,0
4705,2,0,0,0,0
4705,3,0,0,0,0
4705,4,0,0,0,0
4705,5,0,0,0,0
4705,6,0,0,0,0
4705,7,0,0,0,0
4705,8,0,0,0,0
4705,9,0,0,0,0
4706,1,0,0,0,0
4706,2,0,0,0,0
4706,3,0,1,0,0
4706,4,0,1,0,0
4706,5,0,1,0,0
4706,6,0,1,1,1
4706,7,0,1,0,0
4706,8,0,0,0,0
4706,9,0,0,0,0
4707,1,0,0,0,0
4707,2,0,0,0,0
4707,3,0,0,0,0
4707,4,0,1,0,0
4707,5,0,1,0,0
4707,6,1,1,1,1
4707,7,0,1,0,0
4707,8,0,0,0,0
4707,9,0,0,0,0
4708,1,0,0,0,0
4708,2,0,0,0,0
4708,3,0,0,0,0
4708,4,0,1,0,0
4708,5,0,1,0,0
4708,6,0,1,1,1
4708,7,0,1,0,0
4708,8,0,0,0,0
4708,9,0,0,0,0
4709,1,0,1,0,0
4709,2,0,0,0,0
4709,3,0,0,0,0
4709,4,0,0,0,0
4709,5,0,0,0,0
4709,6,0,0,0,0
4709,7,0,1,0,0
4709,8,0,1,0,0
4709,9,0,0,0,0
4710,1,0,1,0,0
4710,2,0,0,0,0
4710,3,0,0,0,0
4710,4,0,0,0,0
4710,5,0,0,0,0
4710,6,0,0,0,0
4710,7,0,0,0,0
4710,8,0,1,0,0
4710,9,0,1,0,0
4711,1,0,1,0,0
4711,2,0,1,0,0
4711,3,0,0,0,0
4711,4,0,0,0,0
4711,5,0,0,0,0
4711,6,0,0,0,0
4711,7,0,0,0,0
4711,8,1,1,1,1
4711,9,1,1,1,1
4712,1,0,1,0,0
4712,2,0,0,0,0
4712,3,0,0,0,0
4712,4,0,0,0,0
4712,5,0,1,0,0
4712,6,0,0,0,0
4712,7,0,0,0,0
4712,8,0,1,0,0
4712,9,0,1,0,0
4713,1,0,1,0,0
4713,2,0,0,0,0
4713,3,0,0,0,0
4713,4,0,0,0,0
4713,5,0,0,0,0
4713,6,0,0,0,0
4713,7,0,0,0,0
4713,8,0,1,0,0
4713,9,0,1,0,0
4714,1,0,0,0,0
4714,2,0,0,0,0
4714,3,0,0,0,0
4714,4,0,0,0,0
4714,5,0,0,0,0
4714,6,0,0,0,0
4714,7,0,0,0,0
4714,8,1,1,0,1
4714,9,0,1,0,0
4715,1,0,0,0,0
4715,2,0,0,0,0
4715,3,0,0,0,0
4715,4,0,0,0,0
4715,5,0,0,0,0
4715,6,0,0,0,0
4715,7,0,0,0,0
4715,8,0,1,0,0
4715,9,0,0,0,0
4716,1,0,0,0,0
4716,2,0,0,0,0
4716,3,0,0,0,0
4716,4,0,0,0,0
4716,5,0,0,0,0
4716,6,0,0,0,0
4716,7,0,0,0,0
4716,8,0,0,0,0
4716,9,0,0,0,0
4717,1,0,0,0,0
4717,2,0,1,0,0
4717,3,0,1,0,0
4717,4,0,1,0,0
4717,5,0,0,0,0
4717,6,0,0,0,0
4717,7,0,0,0,0
4717,8,0,0,0,0
4717,9,0,0,0,0
4718,1,0,0,0,0
4718,2,0,1,0,0
4718,3,0,0,0,0
4718,4,0,0,0,0
4718,5,0,1,0,0
4718,6,0,0,0,0
4718,7,0,0,0,0
4718,8,0,0,0,0
4718,9,0,0,0,0
4719,1,0,0,0,0
4719,2,0,0,0,0
4719,3,0,0,0,0
4719,4,0,0,0,0
4719,5,0,1,0,0
4719,6,0,0,0,0
4719,7,0,0,0,0
4719,8,0,0,0,0
4719,9,0,0,0,0
4720,1,0,0,0,0
4720,2,0,0,0,0
4720,3,0,0,0,0
4720,4,0,0,0,0
4720,5,0,1,0,0
4720,6,0,0,0,0
4720,7,0,0,0,0
4720,8,0,0,0,0
4720,9,0,1,0,0
4721,1,0,0,0,0
4721,2,0,0,0,0
4721,3,0,0,0,0
4721,4,0,0,0,0
4721,5,0,1,0,0
4721,6,0,1,0,0
4721,7,0,0,0,0
4721,8,0,1,0,0
4721,9,0,1,0,0
4722,1,0,0,0,0
4722,2,0,0,0,0
4722,3,0,0,0,0
4722,4,0,0,0,0
4722,5,0,0,0,0
4722,6,0,0,0,0
4722,7,0,1,0,0
4722,8,0,1,0,0
4722,9,0,1,0,0
4723,1,0,0,0,0
4723,2,0,0,0,0
4723,3,0,0,0,0
4723,4,0,0,0,0
4723,5,0,0,0,0
4723,6,0,0,0,0
4723,7,0,1,0,0
4723,8,0,1,0,0
4723,9,0,1,0,0
4724,1,0,0,0,0
4724,2,0,0,0,0
4724,3,0,0,0,0
4724,4,0,0,0,0
4724,5,0,0,0,0
4724,6,0,0,0,0
4724,7,0,1,0,0
4724,8,0,1,0,0
4724,9,0,1,0,0
4725,1,0,0,0,0
4725,2,0,0,0,0
4725,3,0,0,0,0
4725,4,0,0,0,0
4725,5,0,0,0,0
4725,6,0,0,0,0
4725,7,0,1,0,0
4725,8,0,1,0,0
4725,9,0,1,0,0
4726,1,0,0,0,0
4726,2,0,0,0,0
4726,3,0,0,0,0
4726,4,0,0,0,0
4726,5,0,0,0,0
4726,6,0,0,0,0
4726,7,0,0,0,0
4726,8,0,1,0,0
4726,9,0,1,0,0
4727,1,0,0,0,0
4727,2,0,0,0,0
4727,3,0,0,0,0
4727,4,0,0,0,0
4727,5,0,0,0,0
4727,6,0,0,0,0
4727,7,0,0,0,0
4727,8,1,1,0,1
4727,9,0,1,0,0
4728,1,0,0,0,0
4728,2,0,0,0,0
4728,3,0,1,0,0
4728,4,0,0,0,0
4728,5,0,0,0,0
4728,6,0,0,0,0
4728,7,0,0,0,0
4728,8,0,0,0,0
4728,9,0,1,0,0
4729,1,0,0,0,0
4729,2,0,1,0,0
4729,3,0,1,0,0
4729,4,0,0,0,0
4729,5,0,0,0,0
4729,6,0,0,0,0
4729,7,0,0,0,0
4729,8,0,0,0,0
4729,9,0,1,0,0
4730,1,0,0,0,0
4730,2,0,1,0,0
4730,3,0,1,0,0
4730,4,0,0,0,0
4730,5,0,0,0,0
4730,6,0,1,0,0
4730,7,0,0,0,0
4730,8,0,0,0,0
4730,9,0,0,0,0
4731,1,0,0,0,0
4731,2,0,1,0,0
4731,3,0,0,0,0
4731,4,0,0,0,0
4731,5,0,0,0,0
4731,6,0,0,0,0
4731,7,0,0,0,0
4731,8,0,0,0,0
4731,9,0,1,0,0
4732,1,0,0,0,0
4732,2,0,1,0,0
4732,3,0,0,0,0
4732,4,0,0,0,0
4732,5,0,0,0,0
4732,6,0,1,0,0
4732,7,1,1,0,1
4732,8,0,1,0,0
4732,9,0,1,0,0
4733,1,0,0,0,0
4733,2,0,1,0,0
4733,3,0,1,0,0
4733,4,0,0,0,0
4733,5,0,0,0,0
4733,6,0,0,0,0
4733,7,0,1,0,0
4733,8,0,0,0,0
4733,9,0,1,0,0
4734,1,0,0,0,0
4734,2,0,1,0,0
4734,3,0,1,0,0
4734,4,0,0,0,0
4734,5,0,0,0,0
4734,6,0,1,0,0
4734,7,1,1,0,1
4734,8,0,1,0,0
4734,9,0,1,0,0
4735,1,0,0,0,0
4735,2,0,1,0,0
4735,3,0,1,0,0
4735,4,0,0,0,0
4735,5,0,0,0,0
4735,6,0,0,0,0
4735,7,0,0,0,0
4735,8,0,0,0,0
4735,9,0,0,0,0
4736,1,0,0,0,0
4736,2,0,1,0,0
4736,3,0,1,0,0
4736,4,0,0,0,0
4736,5,0,0,0,0
4736,6,0,0,0,0
4736,7,0,0,0,0
4736,8,0,1,0,0
4736,9,0,0,0,0
4737,1,0,0,0,0
4737,2,0,0,0,0
4737,3,0,1,0,0
4737,4,0,0,0,0
4737,5,0,0,0,0
4737,6,0,1,0,0
4737,7,0,0,0,0
4737,8,0,0,0,0
4737,9,0,0,0,0
4738,1,0,0,0,0
4738,2,0,0,0,0
4738,3,0,1,0,0
4738,4,0,0,0,0
4738,5,0,0,0,0
4738,6,0,0,0,0
4738,7,0,0,0,0
4738,8,0,0,0,0
4738,9,0,1,0,0
4739,1,0,0,0,0
4739,2,0,0,0,0
4739,3,0,0,0,0
4739,4,0,0,0,0
4739,5,0,0,0,0
4739,6,0,0,0,0
4739,7,0,0,0,0
4739,8,0,0,0,0
4739,9,0,0,0,0
4740,1,0,1,0,0
4740,2,0,0,0,0
4740,3,0,0,0,0
4740,4,0,0,0,0
4740,5,0,0,0,0
4740,6,0,0,0,0
4740,7,0,0,0,0
4740,8,0,0,0,0
4740,9,0,1,0,0
4741,1,0,1,0,0
4741,2,0,0,0,0
4741,3,0,0,0,0
4741,4,0,0,0,0
4741,5,0,0,0,0
4741,6,0,0,0,0
4741,7,0,0,0,0
4741,8,0,1,0,0
4741,9,0,1,0,0
4742,1,0,0,0,0
4742,2,0,0,0,0
4742,3,0,0,0,0
4742,4,0,0,0,0
4742,5,0,0,0,0
4742,6,0,1,0,0
4742,7,0,1,0,0
4742,8,0,1,0,0
4742,9,0,1,0,0
4743,1,0,0,0,0
4743,2,0,0,0,0
4743,3,0,0,0,0
4743,4,0,0,0,0
4743,5,0,0,0,0
4743,6,0,1,0,0
4743,7,1,1,0,1
4743,8,0,1,0,0
4743,9,0,1,0,0
4744,1,0,0,0,0
4744,2,0,0,0,0
4744,3,0,0,0,0
4744,4,0,0,0,0
4744,5,0,0,0,0
4744,6,0,0,0,0
4744,7,0,1,0,0
4744,8,0,1,0,0
4744,9,0,1,0,0
4745,1,0,0,0,0
4745,2,0,0,0,0
4745,3,0,0,0,0
4745,4,0,0,0,0
4745,5,0,0,0,0
4745,6,0,1,0,0
4745,7,0,1,0,0
4745,8,0,1,0,0
4745,9,0,1,0,0
4746,1,0,0,0,0
4746,2,0,0,0,0
4746,3,0,0,0,0
4746,4,0,0,0,0
4746,5,0,0,0,0
4746,6,0,1,0,0
4746,7,0,1,0,0
4746,8,0,1,0,0
4746,9,0,1,0,0
4747,1,0,0,0,0
4747,2,0,0,0,0
4747,3,0,1,0,0
4747,4,0,1,0,0
4747,5,0,0,0,0
4747,6,0,0,0,0
4747,7,0,0,0,0
4747,8,0,1,0,0
4747,9,0,1,0,0
4748,1,0,1,0,0
4748,2,0,0,0,0
4748,3,0,0,0,0
4748,4,0,0,0,0
4748,5,0,0,0,0
4748,6,0,1,0,0
4748,7,0,1,0,0
4748,8,0,1,0,0
4748,9,0,1,0,0
4749,1,0,0,0,0
4749,2,0,0,0,0
4749,3,0,0,0,0
4749,4,0,0,0,0
4749,5,0,0,0,0
4749,6,0,1,0,0
4749,7,0,0,0,0
4749,8,0,0,0,0
4749,9,0,1,0,0
4750,1,0,0,0,0
4750,2,0,0,0,0
4750,3,0,0,0,0
4750,4,0,0,0,0
4750,5,0,0,0,0
4750,6,0,1,0,0
4750,7,0,0,0,0
4750,8,0,0,0,0
4750,9,0,1,0,0
4751,1,1,1,0,1
4751,2,0,1,0,0
4751,3,0,1,0,0
4751,4,0,0,0,0
4751,5,0,0,0,0
4751,6,1,1,1,1
4751,7,1,1,1,1
4751,8,1,1,1,1
4751,9,0,1,0,0
4752,1,1,1,1,1
4752,2,1,1,1,1
